,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,param_n_jobs,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3,1.4881994724273682,0.02285054118675221,0.0037995338439941405,0.0011658281542200652,6,10,500,-1,,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 500, 'n_jobs': -1}",0.3250579752591368,0.36353662672607423,0.4806301726195127,0.3326103561698003,0.3299075213362621,0.3663485304221572,0.058718518435790845,27
19,0.19639987945556642,0.02830307802249844,0.0027996063232421874,0.001166809697367902,8,10,,-1,,"{'max_depth': 8, 'min_samples_leaf': 10, 'n_jobs': -1}",0.2937627078643107,0.1510634845945381,0.5078977681244006,0.2653113258229919,0.27790100301017295,0.2991872578832829,0.11587134111659185,29
18,0.214599609375,0.03714708062787681,0.004400205612182617,0.0024980587641410335,8,7,,-1,,"{'max_depth': 8, 'min_samples_leaf': 7, 'n_jobs': -1}",0.2937627078643107,0.1510634845945381,0.5078977681244006,0.2653113258229919,0.27790100301017295,0.2991872578832829,0.11587134111659185,29
17,0.16099944114685058,0.01582401847897992,0.006800317764282226,0.009600329425605299,8,5,,-1,,"{'max_depth': 8, 'min_samples_leaf': 5, 'n_jobs': -1}",0.2937627078643107,0.1510634845945381,0.5078977681244006,0.2653113258229919,0.27790100301017295,0.2991872578832829,0.11587134111659185,29
16,0.17399868965148926,0.016198486200156792,0.001800203323364258,0.00039978382808801224,8,3,,-1,,"{'max_depth': 8, 'min_samples_leaf': 3, 'n_jobs': -1}",0.2937627078643107,0.1510634845945381,0.5078977681244006,0.2653113258229919,0.27790100301017295,0.2991872578832829,0.11587134111659185,29
4,1.236199951171875,0.578049215314354,0.00200042724609375,0.0006328627350232213,10,3,100,-1,,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 100, 'n_jobs': -1}",0.23204257153672092,0.14335379742844157,0.45562558844625034,0.26039449526173053,0.23708248127047338,0.26569978678872336,0.1029759735857169,33
5,0.10239992141723633,0.0045430220171644485,0.0012000083923339843,0.0004000425445315194,10,3,500,-1,,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 500, 'n_jobs': -1}",0.23204257153672092,0.14335379742844157,0.45562558844625034,0.26039449526173053,0.23708248127047338,0.26569978678872336,0.1029759735857169,33
6,0.10280008316040039,0.01707957137409748,0.0009999275207519531,5.001110306597479e-07,10,10,100,-1,,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 100, 'n_jobs': -1}",0.23204257153672092,0.14335379742844157,0.45562558844625034,0.26039449526173053,0.23708248127047338,0.26569978678872336,0.1029759735857169,33
7,0.17940049171447753,0.013485352314725358,0.0023994922637939455,0.0008004672405025998,10,10,500,-1,,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 500, 'n_jobs': -1}",0.23204257153672092,0.14335379742844157,0.45562558844625034,0.26039449526173053,0.23708248127047338,0.26569978678872336,0.1029759735857169,33
21,0.30740060806274416,0.05168511268077496,0.004999971389770508,0.002097215926088442,10,5,,-1,,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_jobs': -1}",0.23204257153672092,0.14335379742844157,0.45562558844625034,0.26039449526173053,0.23708248127047338,0.26569978678872336,0.1029759735857169,33
20,0.23939976692199708,0.036685494112696386,0.003000164031982422,0.0006324852367950582,10,3,,-1,,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_jobs': -1}",0.23204257153672092,0.14335379742844157,0.45562558844625034,0.26039449526173053,0.23708248127047338,0.26569978678872336,0.1029759735857169,33
22,0.28840041160583496,0.037808029581988194,0.0032002925872802734,0.0009797643418592724,10,7,,-1,,"{'max_depth': 10, 'min_samples_leaf': 7, 'n_jobs': -1}",0.23204257153672092,0.14335379742844157,0.45562558844625034,0.26039449526173053,0.23708248127047338,0.26569978678872336,0.1029759735857169,33
23,0.2755993366241455,0.029411789564126736,0.00260014533996582,0.0004905280049579523,10,10,,-1,,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_jobs': -1}",0.23204257153672092,0.14335379742844157,0.45562558844625034,0.26039449526173053,0.23708248127047338,0.26569978678872336,0.1029759735857169,33
9,0.28999967575073243,0.014310990686337812,0.0022002696990966798,0.0004002333930102802,12,3,500,-1,,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 500, 'n_jobs': -1}",0.2519206546630295,0.09504127367865423,0.4395097562001782,0.2517807802716847,0.18295094824845015,0.24424068261239937,0.1133690798302798,41
11,0.2927996635437012,0.010758697540141693,0.002800321578979492,0.0004002340747329523,12,10,500,-1,,"{'max_depth': 12, 'min_samples_leaf': 10, 'n_estimators': 500, 'n_jobs': -1}",0.2519206546630295,0.09504127367865423,0.4395097562001782,0.2517807802716847,0.18295094824845015,0.24424068261239937,0.1133690798302798,41
8,0.23060088157653807,0.014920644019526077,0.002799654006958008,0.0004006147774842365,12,3,100,-1,,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 100, 'n_jobs': -1}",0.2519206546630295,0.09504127367865423,0.4395094048213273,0.2517807802716847,0.18295094824845015,0.2442406123366292,0.11336895878597028,43
27,0.2642003059387207,0.012156256545198921,0.0017999649047851563,0.00039978269060328707,12,10,,-1,,"{'max_depth': 12, 'min_samples_leaf': 10, 'n_jobs': -1}",0.2519206546630295,0.09504127367865423,0.4395094048213273,0.2517807802716847,0.18295094824845015,0.2442406123366292,0.11336895878597028,43
26,0.28439936637878416,0.017024578360764066,0.0021999835968017577,0.000980425930389055,12,7,,-1,,"{'max_depth': 12, 'min_samples_leaf': 7, 'n_jobs': -1}",0.2519206546630295,0.09504127367865423,0.4395094048213273,0.2517807802716847,0.18295094824845015,0.2442406123366292,0.11336895878597028,43
25,0.3299997806549072,0.012083555400254012,0.003399658203125,0.0013566419347422513,12,5,,-1,,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_jobs': -1}",0.2519206546630295,0.09504127367865423,0.4395094048213273,0.2517807802716847,0.18295094824845015,0.2442406123366292,0.11336895878597028,43
24,0.3467996597290039,0.03512466972948913,0.0028003692626953126,0.000400141463434056,12,3,,-1,,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_jobs': -1}",0.2519206546630295,0.09504127367865423,0.4395094048213273,0.2517807802716847,0.18295094824845015,0.2442406123366292,0.11336895878597028,43
10,0.25619983673095703,0.009703610922806348,0.0022003173828125,0.0003998520655634258,12,10,100,-1,,"{'max_depth': 12, 'min_samples_leaf': 10, 'n_estimators': 100, 'n_jobs': -1}",0.2519206546630295,0.09504127367865423,0.4395094048213273,0.2517807802716847,0.18295094824845015,0.2442406123366292,0.11336895878597028,43
