,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,param_n_jobs,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,0.40919885635375974,0.032145627624221636,0.01999983787536621,0.009011340160693448,8,7,,-1,,"{'max_depth': 8, 'min_samples_leaf': 7, 'n_jobs': -1}",0.2818842820454218,0.26924960184606606,0.2593201789250017,0.20349504002175078,0.2463664126587496,0.25206310309939794,0.026939386167949157,27
17,0.25839929580688475,0.022473545152095663,0.01620001792907715,0.0011658200681696112,8,5,,-1,,"{'max_depth': 8, 'min_samples_leaf': 5, 'n_jobs': -1}",0.2818842820454218,0.26924960184606606,0.2593201789250017,0.20349504002175078,0.2463664126587496,0.25206310309939794,0.026939386167949157,27
16,0.27539968490600586,0.03458726232525553,0.0194000244140625,0.003929553020438578,8,3,,-1,,"{'max_depth': 8, 'min_samples_leaf': 3, 'n_jobs': -1}",0.2818842820454218,0.26924960184606606,0.2593201789250017,0.20349504002175078,0.2463664126587496,0.25206310309939794,0.026939386167949157,27
1,1.479217529296875,0.2709451795306585,0.03020024299621582,0.011686053099929934,6,3,500,-1,,"{'max_depth': 6, 'min_samples_leaf': 3, 'n_estimators': 500, 'n_jobs': -1}",0.2283734857303652,0.21549904318622404,0.2184635350546933,0.13744729842443815,0.17089512369117377,0.1941356972173789,0.03456634554770767,31
3,1.6984176158905029,0.02104649645989362,0.03580036163330078,0.0053062277410728855,6,10,500,-1,,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 500, 'n_jobs': -1}",0.2283734857303652,0.21549904318622404,0.2184635350546933,0.13744729842443815,0.17089512369117377,0.1941356972173789,0.03456634554770767,31
4,1.4361747264862061,0.6158400624709103,0.028600168228149415,0.016156508111897436,10,3,100,-1,,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 100, 'n_jobs': -1}",0.2024492851884807,0.21373300935788675,0.19161953714918245,0.1292252972951402,0.1379094012191544,0.1749873060419689,0.03464376828893432,33
6,0.6609987258911133,0.0819843165821511,0.05940022468566895,0.021425873691873303,10,10,100,-1,,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 100, 'n_jobs': -1}",0.2024492851884807,0.21373300935788675,0.19161953714918245,0.1292252972951402,0.1379094012191544,0.1749873060419689,0.03464376828893432,33
21,0.69510817527771,0.10342093240809462,0.03520035743713379,0.017747872984581255,10,5,,-1,,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_jobs': -1}",0.2024492851884807,0.21373300935788675,0.19161953714918245,0.1292252972951402,0.1379094012191544,0.1749873060419689,0.03464376828893432,33
22,0.672312879562378,0.025642937036824392,0.03470635414123535,0.01465592539176987,10,7,,-1,,"{'max_depth': 10, 'min_samples_leaf': 7, 'n_jobs': -1}",0.2024492851884807,0.21373300935788675,0.19161953714918245,0.1292252972951402,0.1379094012191544,0.1749873060419689,0.03464376828893432,33
20,0.6114044666290284,0.10907311329419205,0.04110074043273926,0.024261144179498456,10,3,,-1,,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_jobs': -1}",0.2024492851884807,0.21373300935788675,0.19161953714918245,0.1292252972951402,0.1379094012191544,0.1749873060419689,0.03464376828893432,33
